# [b'Cross sections for NH2\rConverted from earlier Leiden database cross sections by Helgi Rafn Hr\xc3\xb3\xc3\xb0marsson 2022-11-24\rPhotodissociation source: NH2 Saxon+(1983),  Koch (1997)\rPhotoionization: Harper+(2021)\rwavelength: (nm)\rphotoabsorption:    cross section (cm2)\rphotodissociation:  cross section (cm2)']
# 
# wavelength   photoabsorption photodissociation   photoionisation
 125.3600000       1.06656e-19       1.06656e-19       0.00000e+00
 125.3700000       1.07030e-19       1.07030e-19       0.00000e+00
 125.3800000       1.07405e-19       1.07405e-19       0.00000e+00
 125.3900000       1.07780e-19       1.07780e-19       0.00000e+00
 125.4000000       1.08154e-19       1.08154e-19       0.00000e+00
 125.4100000       1.08529e-19       1.08529e-19       0.00000e+00
 125.4200000       1.08904e-19       1.08904e-19       0.00000e+00
 125.4300000       1.09278e-19       1.09278e-19       0.00000e+00
 125.4400000       1.09653e-19       1.09653e-19       0.00000e+00
 125.4500000       1.10027e-19       1.10027e-19       0.00000e+00
 125.4600000       1.10402e-19       1.10402e-19       0.00000e+00
 125.4700000       1.10777e-19       1.10777e-19       0.00000e+00
 125.4800000       1.11151e-19       1.11151e-19       0.00000e+00
 125.4900000       1.11526e-19       1.11526e-19       0.00000e+00
 125.5000000       1.11901e-19       1.11901e-19       0.00000e+00
 125.5100000       1.12275e-19       1.12275e-19       0.00000e+00
 125.5200000       1.12650e-19       1.12650e-19       0.00000e+00
 125.5300000       1.13024e-19       1.13024e-19       0.00000e+00
 125.5400000       1.13399e-19       1.13399e-19       0.00000e+00
 125.5500000       1.13774e-19       1.13774e-19       0.00000e+00
 125.5600000       1.14148e-19       1.14148e-19       0.00000e+00
 125.5700000       1.14523e-19       1.14523e-19       0.00000e+00
 125.5800000       1.14898e-19       1.14898e-19       0.00000e+00
 125.5900000       1.15272e-19       1.15272e-19       0.00000e+00
 125.6000000       1.15647e-19       1.15647e-19       0.00000e+00
 125.6100000       1.16022e-19       1.16022e-19       0.00000e+00
 125.6200000       1.16395e-19       1.16395e-19       0.00000e+00
 125.6300000       1.16767e-19       1.16767e-19       0.00000e+00
 125.6400000       1.17139e-19       1.17139e-19       0.00000e+00
 125.6500000       1.17511e-19       1.17511e-19       0.00000e+00
 125.6600000       1.17882e-19       1.17882e-19       0.00000e+00
 125.6700000       1.18254e-19       1.18254e-19       0.00000e+00
 125.6800000       1.18626e-19       1.18626e-19       0.00000e+00
 125.6900000       1.18998e-19       1.18998e-19       0.00000e+00
 125.7000000       1.19370e-19       1.19370e-19       0.00000e+00
 125.7100000       1.19741e-19       1.19741e-19       0.00000e+00
 125.7200000       1.20113e-19       1.20113e-19       0.00000e+00
 125.7300000       1.20485e-19       1.20485e-19       0.00000e+00
 125.7400000       1.20857e-19       1.20857e-19       0.00000e+00
 125.7500000       1.21229e-19       1.21229e-19       0.00000e+00
 125.7600000       1.21601e-19       1.21601e-19       0.00000e+00
 125.7700000       1.21972e-19       1.21972e-19       0.00000e+00
 125.7800000       1.22344e-19       1.22344e-19       0.00000e+00
 125.7900000       1.22716e-19       1.22716e-19       0.00000e+00
 125.8000000       1.23088e-19       1.23088e-19       0.00000e+00
 125.8100000       1.23460e-19       1.23460e-19       0.00000e+00
 125.8200000       1.23831e-19       1.23831e-19       0.00000e+00
 125.8300000       1.24203e-19       1.24203e-19       0.00000e+00
 125.8400000       1.24575e-19       1.24575e-19       0.00000e+00
 125.8500000       1.24947e-19       1.24947e-19       0.00000e+00
 125.8600000       1.25319e-19       1.25319e-19       0.00000e+00
 125.8700000       1.25691e-19       1.25691e-19       0.00000e+00
 125.8800000       1.26062e-19       1.26062e-19       0.00000e+00
 125.8900000       1.26434e-19       1.26434e-19       0.00000e+00
 125.9000000       1.26806e-19       1.26806e-19       0.00000e+00
 125.9100000       1.27178e-19       1.27178e-19       0.00000e+00
 125.9200000       1.27550e-19       1.27550e-19       0.00000e+00
 125.9300000       1.27921e-19       1.27921e-19       0.00000e+00
 125.9400000       1.28293e-19       1.28293e-19       0.00000e+00
 125.9500000       1.28665e-19       1.28665e-19       0.00000e+00
 125.9600000       1.29037e-19       1.29037e-19       0.00000e+00
 125.9700000       1.29409e-19       1.29409e-19       0.00000e+00
 125.9800000       1.29781e-19       1.29781e-19       0.00000e+00
 125.9900000       1.30152e-19       1.30152e-19       0.00000e+00
 126.0000000       1.30524e-19       1.30524e-19       0.00000e+00
 126.0100000       1.30896e-19       1.30896e-19       0.00000e+00
 126.0200000       1.31268e-19       1.31268e-19       0.00000e+00
 126.0300000       1.31640e-19       1.31640e-19       0.00000e+00
 126.0400000       1.32011e-19       1.32011e-19       0.00000e+00
 126.0500000       1.32383e-19       1.32383e-19       0.00000e+00
 126.0600000       1.32755e-19       1.32755e-19       0.00000e+00
 126.0700000       1.33127e-19       1.33127e-19       0.00000e+00
 126.0800000       1.33584e-19       1.33584e-19       0.00000e+00
 126.0900000       1.34103e-19       1.34103e-19       0.00000e+00
 126.1000000       1.34622e-19       1.34622e-19       0.00000e+00
 126.1100000       1.35142e-19       1.35142e-19       0.00000e+00
 126.1200000       1.35661e-19       1.35661e-19       0.00000e+00
 126.1300000       1.36180e-19       1.36180e-19       0.00000e+00
 126.1400000       1.36700e-19       1.36700e-19       0.00000e+00
 126.1500000       1.37219e-19       1.37219e-19       0.00000e+00
 126.1600000       1.37739e-19       1.37739e-19       0.00000e+00
 126.1700000       1.38258e-19       1.38258e-19       0.00000e+00
 126.1800000       1.38777e-19       1.38777e-19       0.00000e+00
 126.1900000       1.39297e-19       1.39297e-19       0.00000e+00
 126.2000000       1.39816e-19       1.39816e-19       0.00000e+00
 126.2100000       1.40335e-19       1.40335e-19       0.00000e+00
 126.2200000       1.40855e-19       1.40855e-19       0.00000e+00
 126.2300000       1.41374e-19       1.41374e-19       0.00000e+00
 126.2400000       1.41894e-19       1.41894e-19       0.00000e+00
 126.2500000       1.42413e-19       1.42413e-19       0.00000e+00
 126.2600000       1.42932e-19       1.42932e-19       0.00000e+00
 126.2700000       1.43452e-19       1.43452e-19       0.00000e+00
 126.2800000       1.43971e-19       1.43971e-19       0.00000e+00
 126.2900000       1.44491e-19       1.44491e-19       0.00000e+00
 126.3000000       1.45010e-19       1.45010e-19       0.00000e+00
 126.3100000       1.45529e-19       1.45529e-19       0.00000e+00
 126.3200000       1.46049e-19       1.46049e-19       0.00000e+00
 126.3300000       1.46568e-19       1.46568e-19       0.00000e+00
 126.3400000       1.47087e-19       1.47087e-19       0.00000e+00
 126.3500000       1.47607e-19       1.47607e-19       0.00000e+00
 126.3600000       1.48126e-19       1.48126e-19       0.00000e+00
 126.3700000       1.48646e-19       1.48646e-19       0.00000e+00
 126.3800000       1.49165e-19       1.49165e-19       0.00000e+00
 126.3900000       1.49684e-19       1.49684e-19       0.00000e+00
 126.4000000       1.50204e-19       1.50204e-19       0.00000e+00
 126.4100000       1.50723e-19       1.50723e-19       0.00000e+00
 126.4200000       1.51242e-19       1.51242e-19       0.00000e+00
 126.4300000       1.51762e-19       1.51762e-19       0.00000e+00
 126.4400000       1.52281e-19       1.52281e-19       0.00000e+00
 126.4500000       1.52801e-19       1.52801e-19       0.00000e+00
 126.4600000       1.53320e-19       1.53320e-19       0.00000e+00
 126.4700000       1.53839e-19       1.53839e-19       0.00000e+00
 126.4800000       1.54359e-19       1.54359e-19       0.00000e+00
 126.4900000       1.54841e-19       1.54841e-19       0.00000e+00
 126.5000000       1.55299e-19       1.55299e-19       0.00000e+00
 126.5100000       1.55758e-19       1.55758e-19       0.00000e+00
 126.5200000       1.56216e-19       1.56216e-19       0.00000e+00
 126.5300000       1.56675e-19       1.56675e-19       0.00000e+00
 126.5400000       1.57133e-19       1.57133e-19       0.00000e+00
 126.5500000       1.57591e-19       1.57591e-19       0.00000e+00
 126.5600000       1.58050e-19       1.58050e-19       0.00000e+00
 126.5700000       1.58508e-19       1.58508e-19       0.00000e+00
 126.5800000       1.58967e-19       1.58967e-19       0.00000e+00
 126.5900000       1.59425e-19       1.59425e-19       0.00000e+00
 126.6000000       1.59883e-19       1.59883e-19       0.00000e+00
 126.6100000       1.60342e-19       1.60342e-19       0.00000e+00
 126.6200000       1.60800e-19       1.60800e-19       0.00000e+00
 126.6300000       1.61259e-19       1.61259e-19       0.00000e+00
 126.6400000       1.61717e-19       1.61717e-19       0.00000e+00
 126.6500000       1.62175e-19       1.62175e-19       0.00000e+00
 126.6600000       1.62634e-19       1.62634e-19       0.00000e+00
 126.6700000       1.63092e-19       1.63092e-19       0.00000e+00
 126.6800000       1.63551e-19       1.63551e-19       0.00000e+00
 126.6900000       1.64009e-19       1.64009e-19       0.00000e+00
 126.7000000       1.64467e-19       1.64467e-19       0.00000e+00
 126.7100000       1.64926e-19       1.64926e-19       0.00000e+00
 126.7200000       1.65384e-19       1.65384e-19       0.00000e+00
 126.7300000       1.65843e-19       1.65843e-19       0.00000e+00
 126.7400000       1.66301e-19       1.66301e-19       0.00000e+00
 126.7500000       1.66759e-19       1.66759e-19       0.00000e+00
 126.7600000       1.67218e-19       1.67218e-19       0.00000e+00
 126.7700000       1.67676e-19       1.67676e-19       0.00000e+00
 126.7800000       1.68135e-19       1.68135e-19       0.00000e+00
 126.7900000       1.68593e-19       1.68593e-19       0.00000e+00
 126.8000000       1.69051e-19       1.69051e-19       0.00000e+00
 126.8100000       1.69510e-19       1.69510e-19       0.00000e+00
 126.8200000       1.69968e-19       1.69968e-19       0.00000e+00
 126.8300000       1.70427e-19       1.70427e-19       0.00000e+00
 126.8400000       1.70885e-19       1.70885e-19       0.00000e+00
 126.8500000       1.71343e-19       1.71343e-19       0.00000e+00
 126.8600000       1.71802e-19       1.71802e-19       0.00000e+00
 126.8700000       1.72260e-19       1.72260e-19       0.00000e+00
 126.8800000       1.72719e-19       1.72719e-19       0.00000e+00
 126.8900000       1.73177e-19       1.73177e-19       0.00000e+00
 126.9000000       1.73635e-19       1.73635e-19       0.00000e+00
 126.9100000       1.74094e-19       1.74094e-19       0.00000e+00
 126.9200000       1.74552e-19       1.74552e-19       0.00000e+00
 126.9300000       1.75011e-19       1.75011e-19       0.00000e+00
 126.9400000       1.75469e-19       1.75469e-19       0.00000e+00
 126.9500000       1.75919e-19       1.75919e-19       0.00000e+00
 126.9600000       1.76328e-19       1.76328e-19       0.00000e+00
 126.9700000       1.76738e-19       1.76738e-19       0.00000e+00
 126.9800000       1.77148e-19       1.77148e-19       0.00000e+00
 126.9900000       1.77558e-19       1.77558e-19       0.00000e+00
 127.0000000       1.77967e-19       1.77967e-19       0.00000e+00
 127.0100000       1.78377e-19       1.78377e-19       0.00000e+00
 127.0200000       1.78787e-19       1.78787e-19       0.00000e+00
 127.0300000       1.79197e-19       1.79197e-19       0.00000e+00
 127.0400000       1.79606e-19       1.79606e-19       0.00000e+00
 127.0500000       1.80016e-19       1.80016e-19       0.00000e+00
 127.0600000       1.80426e-19       1.80426e-19       0.00000e+00
 127.0700000       1.80836e-19       1.80836e-19       0.00000e+00
 127.0800000       1.81245e-19       1.81245e-19       0.00000e+00
 127.0900000       1.81655e-19       1.81655e-19       0.00000e+00
 127.1000000       1.82065e-19       1.82065e-19       0.00000e+00
 127.1100000       1.82475e-19       1.82475e-19       0.00000e+00
 127.1200000       1.82884e-19       1.82884e-19       0.00000e+00
 127.1300000       1.83294e-19       1.83294e-19       0.00000e+00
 127.1400000       1.83704e-19       1.83704e-19       0.00000e+00
 127.1500000       1.84114e-19       1.84114e-19       0.00000e+00
 127.1600000       1.84524e-19       1.84524e-19       0.00000e+00
 127.1700000       1.84933e-19       1.84933e-19       0.00000e+00
 127.1800000       1.85343e-19       1.85343e-19       0.00000e+00
 127.1900000       1.85753e-19       1.85753e-19       0.00000e+00
 127.2000000       1.86163e-19       1.86163e-19       0.00000e+00
 127.2100000       1.86572e-19       1.86572e-19       0.00000e+00
 127.2200000       1.86982e-19       1.86982e-19       0.00000e+00
 127.2300000       1.87392e-19       1.87392e-19       0.00000e+00
 127.2400000       1.87802e-19       1.87802e-19       0.00000e+00
 127.2500000       1.88211e-19       1.88211e-19       0.00000e+00
 127.2600000       1.88621e-19       1.88621e-19       0.00000e+00
 127.2700000       1.89031e-19       1.89031e-19       0.00000e+00
 127.2800000       1.89441e-19       1.89441e-19       0.00000e+00
 127.2900000       1.89850e-19       1.89850e-19       0.00000e+00
 127.3000000       1.90260e-19       1.90260e-19       0.00000e+00
 127.3100000       1.90670e-19       1.90670e-19       0.00000e+00
 127.3200000       1.91080e-19       1.91080e-19       0.00000e+00
 127.3300000       1.91489e-19       1.91489e-19       0.00000e+00
 127.3400000       1.91899e-19       1.91899e-19       0.00000e+00
 127.3500000       1.92309e-19       1.92309e-19       0.00000e+00
 127.3600000       1.92719e-19       1.92719e-19       0.00000e+00
 127.3700000       1.93190e-19       1.93190e-19       0.00000e+00
 127.3800000       1.93699e-19       1.93699e-19       0.00000e+00
 127.3900000       1.94208e-19       1.94208e-19       0.00000e+00
 127.4000000       1.94717e-19       1.94717e-19       0.00000e+00
 127.4100000       1.95226e-19       1.95226e-19       0.00000e+00
 127.4200000       1.95734e-19       1.95734e-19       0.00000e+00
 127.4300000       1.96243e-19       1.96243e-19       0.00000e+00
 127.4400000       1.96752e-19       1.96752e-19       0.00000e+00
 127.4500000       1.97261e-19       1.97261e-19       0.00000e+00
 127.4600000       1.97770e-19       1.97770e-19       0.00000e+00
 127.4700000       1.98279e-19       1.98279e-19       0.00000e+00
 127.4800000       1.98788e-19       1.98788e-19       0.00000e+00
 127.4900000       1.99297e-19       1.99297e-19       0.00000e+00
 127.5000000       1.99806e-19       1.99806e-19       0.00000e+00
 127.5100000       2.00315e-19       2.00315e-19       0.00000e+00
 127.5200000       2.00823e-19       2.00823e-19       0.00000e+00
 127.5300000       2.01332e-19       2.01332e-19       0.00000e+00
 127.5400000       2.01841e-19       2.01841e-19       0.00000e+00
 127.5500000       2.02350e-19       2.02350e-19       0.00000e+00
 127.5600000       2.02859e-19       2.02859e-19       0.00000e+00
 127.5700000       2.03368e-19       2.03368e-19       0.00000e+00
 127.5800000       2.03877e-19       2.03877e-19       0.00000e+00
 127.5900000       2.04386e-19       2.04386e-19       0.00000e+00
 127.6000000       2.04895e-19       2.04895e-19       0.00000e+00
 127.6100000       2.05404e-19       2.05404e-19       0.00000e+00
 127.6200000       2.05912e-19       2.05912e-19       0.00000e+00
 127.6300000       2.06421e-19       2.06421e-19       0.00000e+00
 127.6400000       2.06930e-19       2.06930e-19       0.00000e+00
 127.6500000       2.07439e-19       2.07439e-19       0.00000e+00
 127.6600000       2.07948e-19       2.07948e-19       0.00000e+00
 127.6700000       2.08457e-19       2.08457e-19       0.00000e+00
 127.6800000       2.08966e-19       2.08966e-19       0.00000e+00
 127.6900000       2.09475e-19       2.09475e-19       0.00000e+00
 127.7000000       2.09984e-19       2.09984e-19       0.00000e+00
 127.7100000       2.10493e-19       2.10493e-19       0.00000e+00
 127.7200000       2.11001e-19       2.11001e-19       0.00000e+00
 127.7300000       2.11510e-19       2.11510e-19       0.00000e+00
 127.7400000       2.12019e-19       2.12019e-19       0.00000e+00
 127.7500000       2.12528e-19       2.12528e-19       0.00000e+00
 127.7600000       2.13037e-19       2.13037e-19       0.00000e+00
 127.7700000       2.13546e-19       2.13546e-19       0.00000e+00
 127.7800000       2.14055e-19       2.14055e-19       0.00000e+00
 127.7900000       2.14479e-19       2.14479e-19       0.00000e+00
 127.8000000       2.14883e-19       2.14883e-19       0.00000e+00
 127.8100000       2.15288e-19       2.15288e-19       0.00000e+00
 127.8200000       2.15692e-19       2.15692e-19       0.00000e+00
 127.8300000       2.16097e-19       2.16097e-19       0.00000e+00
 127.8400000       2.16501e-19       2.16501e-19       0.00000e+00
 127.8500000       2.16905e-19       2.16905e-19       0.00000e+00
 127.8600000       2.17310e-19       2.17310e-19       0.00000e+00
 127.8700000       2.17714e-19       2.17714e-19       0.00000e+00
 127.8800000       2.18119e-19       2.18119e-19       0.00000e+00
 127.8900000       2.18523e-19       2.18523e-19       0.00000e+00
 127.9000000       2.18928e-19       2.18928e-19       0.00000e+00
 127.9100000       2.19332e-19       2.19332e-19       0.00000e+00
 127.9200000       2.19737e-19       2.19737e-19       0.00000e+00
 127.9300000       2.20141e-19       2.20141e-19       0.00000e+00
 127.9400000       2.20545e-19       2.20545e-19       0.00000e+00
 127.9500000       2.20950e-19       2.20950e-19       0.00000e+00
 127.9600000       2.21354e-19       2.21354e-19       0.00000e+00
 127.9700000       2.21759e-19       2.21759e-19       0.00000e+00
 127.9800000       2.22163e-19       2.22163e-19       0.00000e+00
 127.9900000       2.22568e-19       2.22568e-19       0.00000e+00
 128.0000000       2.22972e-19       2.22972e-19       0.00000e+00
 128.0100000       2.23377e-19       2.23377e-19       0.00000e+00
 128.0200000       2.23781e-19       2.23781e-19       0.00000e+00
 128.0300000       2.24185e-19       2.24185e-19       0.00000e+00
 128.0400000       2.24590e-19       2.24590e-19       0.00000e+00
 128.0500000       2.24994e-19       2.24994e-19       0.00000e+00
 128.0600000       2.25399e-19       2.25399e-19       0.00000e+00
 128.0700000       2.25803e-19       2.25803e-19       0.00000e+00
 128.0800000       2.26208e-19       2.26208e-19       0.00000e+00
 128.0900000       2.26612e-19       2.26612e-19       0.00000e+00
 128.1000000       2.27017e-19       2.27017e-19       0.00000e+00
 128.1100000       2.27421e-19       2.27421e-19       0.00000e+00
 128.1200000       2.27825e-19       2.27825e-19       0.00000e+00
 128.1300000       2.28230e-19       2.28230e-19       0.00000e+00
 128.1400000       2.28634e-19       2.28634e-19       0.00000e+00
 128.1500000       2.29039e-19       2.29039e-19       0.00000e+00
 128.1600000       2.29443e-19       2.29443e-19       0.00000e+00
 128.1700000       2.29848e-19       2.29848e-19       0.00000e+00
 128.1800000       2.30252e-19       2.30252e-19       0.00000e+00
 128.1900000       2.30657e-19       2.30657e-19       0.00000e+00
 128.2000000       2.31061e-19       2.31061e-19       0.00000e+00
 128.2100000       2.31504e-19       2.31504e-19       0.00000e+00
 128.2200000       2.31963e-19       2.31963e-19       0.00000e+00
 128.2300000       2.32423e-19       2.32423e-19       0.00000e+00
 128.2400000       2.32882e-19       2.32882e-19       0.00000e+00
 128.2500000       2.33341e-19       2.33341e-19       0.00000e+00
 128.2600000       2.33800e-19       2.33800e-19       0.00000e+00
 128.2700000       2.34260e-19       2.34260e-19       0.00000e+00
 128.2800000       2.34719e-19       2.34719e-19       0.00000e+00
 128.2900000       2.35178e-19       2.35178e-19       0.00000e+00
 128.3000000       2.35638e-19       2.35638e-19       0.00000e+00
 128.3100000       2.36097e-19       2.36097e-19       0.00000e+00
 128.3200000       2.36556e-19       2.36556e-19       0.00000e+00
 128.3300000       2.37015e-19       2.37015e-19       0.00000e+00
 128.3400000       2.37475e-19       2.37475e-19       0.00000e+00
 128.3500000       2.37934e-19       2.37934e-19       0.00000e+00
 128.3600000       2.38393e-19       2.38393e-19       0.00000e+00
 128.3700000       2.38853e-19       2.38853e-19       0.00000e+00
 128.3800000       2.39312e-19       2.39312e-19       0.00000e+00
 128.3900000       2.39771e-19       2.39771e-19       0.00000e+00
 128.4000000       2.40230e-19       2.40230e-19       0.00000e+00
 128.4100000       2.40690e-19       2.40690e-19       0.00000e+00
 128.4200000       2.41149e-19       2.41149e-19       0.00000e+00
 128.4300000       2.41608e-19       2.41608e-19       0.00000e+00
 128.4400000       2.42068e-19       2.42068e-19       0.00000e+00
 128.4500000       2.42527e-19       2.42527e-19       0.00000e+00
 128.4600000       2.42986e-19       2.42986e-19       0.00000e+00
 128.4700000       2.43445e-19       2.43445e-19       0.00000e+00
 128.4800000       2.43905e-19       2.43905e-19       0.00000e+00
 128.4900000       2.44364e-19       2.44364e-19       0.00000e+00
 128.5000000       2.44823e-19       2.44823e-19       0.00000e+00
 128.5100000       2.45283e-19       2.45283e-19       0.00000e+00
 128.5200000       2.45742e-19       2.45742e-19       0.00000e+00
 128.5300000       2.46201e-19       2.46201e-19       0.00000e+00
 128.5400000       2.46660e-19       2.46660e-19       0.00000e+00
 128.5500000       2.47120e-19       2.47120e-19       0.00000e+00
 128.5600000       2.47579e-19       2.47579e-19       0.00000e+00
 128.5700000       2.48038e-19       2.48038e-19       0.00000e+00
 128.5800000       2.48269e-19       2.48269e-19       0.00000e+00
 128.5900000       2.48369e-19       2.48369e-19       0.00000e+00
 128.6000000       2.48470e-19       2.48470e-19       0.00000e+00
 128.6100000       2.48570e-19       2.48570e-19       0.00000e+00
 128.6200000       2.48671e-19       2.48671e-19       0.00000e+00
 128.6300000       2.48771e-19       2.48771e-19       0.00000e+00
 128.6400000       2.48872e-19       2.48872e-19       0.00000e+00
 128.6500000       2.48972e-19       2.48972e-19       0.00000e+00
 128.6600000       2.49073e-19       2.49073e-19       0.00000e+00
 128.6700000       2.49173e-19       2.49173e-19       0.00000e+00
 128.6800000       2.49273e-19       2.49273e-19       0.00000e+00
 128.6900000       2.49374e-19       2.49374e-19       0.00000e+00
 128.7000000       2.49474e-19       2.49474e-19       0.00000e+00
 128.7100000       2.49575e-19       2.49575e-19       0.00000e+00
 128.7200000       2.49675e-19       2.49675e-19       0.00000e+00
 128.7300000       2.49776e-19       2.49776e-19       0.00000e+00
 128.7400000       2.49876e-19       2.49876e-19       0.00000e+00
 128.7500000       2.49977e-19       2.49977e-19       0.00000e+00
 128.7600000       2.50077e-19       2.50077e-19       0.00000e+00
 128.7700000       2.50178e-19       2.50178e-19       0.00000e+00
 128.7800000       2.50278e-19       2.50278e-19       0.00000e+00
 128.7900000       2.50378e-19       2.50378e-19       0.00000e+00
 128.8000000       2.50479e-19       2.50479e-19       0.00000e+00
 128.8100000       2.50579e-19       2.50579e-19       0.00000e+00
 128.8200000       2.50680e-19       2.50680e-19       0.00000e+00
 128.8300000       2.50780e-19       2.50780e-19       0.00000e+00
 128.8400000       2.50881e-19       2.50881e-19       0.00000e+00
 128.8500000       2.50981e-19       2.50981e-19       0.00000e+00
 128.8600000       2.51082e-19       2.51082e-19       0.00000e+00
 128.8700000       2.51182e-19       2.51182e-19       0.00000e+00
 128.8800000       2.51282e-19       2.51282e-19       0.00000e+00
 128.8900000       2.51383e-19       2.51383e-19       0.00000e+00
 128.9000000       2.51483e-19       2.51483e-19       0.00000e+00
 128.9100000       2.51584e-19       2.51584e-19       0.00000e+00
 128.9200000       2.51684e-19       2.51684e-19       0.00000e+00
 128.9300000       2.51785e-19       2.51785e-19       0.00000e+00
 128.9400000       2.51885e-19       2.51885e-19       0.00000e+00
 128.9500000       2.51986e-19       2.51986e-19       0.00000e+00
 128.9600000       2.52086e-19       2.52086e-19       0.00000e+00
 128.9700000       2.52187e-19       2.52187e-19       0.00000e+00
 128.9800000       2.52287e-19       2.52287e-19       0.00000e+00
 128.9900000       2.52387e-19       2.52387e-19       0.00000e+00
 129.0000000       2.52488e-19       2.52488e-19       0.00000e+00
 129.0100000       2.52818e-19       2.52818e-19       0.00000e+00
 129.0200000       2.53170e-19       2.53170e-19       0.00000e+00
 129.0300000       2.53523e-19       2.53523e-19       0.00000e+00
 129.0400000       2.53875e-19       2.53875e-19       0.00000e+00
 129.0500000       2.54228e-19       2.54228e-19       0.00000e+00
 129.0600000       2.54581e-19       2.54581e-19       0.00000e+00
 129.0700000       2.54933e-19       2.54933e-19       0.00000e+00
 129.0800000       2.55286e-19       2.55286e-19       0.00000e+00
 129.0900000       2.55639e-19       2.55639e-19       0.00000e+00
 129.1000000       2.55991e-19       2.55991e-19       0.00000e+00
 129.1100000       2.56344e-19       2.56344e-19       0.00000e+00
 129.1200000       2.56696e-19       2.56696e-19       0.00000e+00
 129.1300000       2.57049e-19       2.57049e-19       0.00000e+00
 129.1400000       2.57402e-19       2.57402e-19       0.00000e+00
 129.1500000       2.57754e-19       2.57754e-19       0.00000e+00
 129.1600000       2.58107e-19       2.58107e-19       0.00000e+00
 129.1700000       2.58460e-19       2.58460e-19       0.00000e+00
 129.1800000       2.58812e-19       2.58812e-19       0.00000e+00
 129.1900000       2.59165e-19       2.59165e-19       0.00000e+00
 129.2000000       2.59517e-19       2.59517e-19       0.00000e+00
 129.2100000       2.59870e-19       2.59870e-19       0.00000e+00
 129.2200000       2.60223e-19       2.60223e-19       0.00000e+00
 129.2300000       2.60575e-19       2.60575e-19       0.00000e+00
 129.2400000       2.60928e-19       2.60928e-19       0.00000e+00
 129.2500000       2.61281e-19       2.61281e-19       0.00000e+00
 129.2600000       2.61633e-19       2.61633e-19       0.00000e+00
 129.2700000       2.61986e-19       2.61986e-19       0.00000e+00
 129.2800000       2.62338e-19       2.62338e-19       0.00000e+00
 129.2900000       2.62691e-19       2.62691e-19       0.00000e+00
 129.3000000       2.63044e-19       2.63044e-19       0.00000e+00
 129.3100000       2.63396e-19       2.63396e-19       0.00000e+00
 129.3200000       2.63749e-19       2.63749e-19       0.00000e+00
 129.3300000       2.64102e-19       2.64102e-19       0.00000e+00
 129.3400000       2.64454e-19       2.64454e-19       0.00000e+00
 129.3500000       2.64807e-19       2.64807e-19       0.00000e+00
 129.3600000       2.65159e-19       2.65159e-19       0.00000e+00
 129.3700000       2.65512e-19       2.65512e-19       0.00000e+00
 129.3800000       2.65865e-19       2.65865e-19       0.00000e+00
 129.3900000       2.66217e-19       2.66217e-19       0.00000e+00
 129.4000000       2.66570e-19       2.66570e-19       0.00000e+00
 129.4100000       2.66923e-19       2.66923e-19       0.00000e+00
 129.4200000       2.67275e-19       2.67275e-19       0.00000e+00
 129.4300000       2.67628e-19       2.67628e-19       0.00000e+00
 129.4400000       2.67980e-19       2.67980e-19       0.00000e+00
 129.4500000       2.68333e-19       2.68333e-19       0.00000e+00
 129.4600000       2.68686e-19       2.68686e-19       0.00000e+00
 129.4700000       2.69038e-19       2.69038e-19       0.00000e+00
 129.4800000       2.69391e-19       2.69391e-19       0.00000e+00
 129.4900000       2.69417e-19       2.69417e-19       0.00000e+00
 129.5000000       2.69222e-19       2.69222e-19       0.00000e+00
 129.5100000       2.69028e-19       2.69028e-19       0.00000e+00
 129.5200000       2.68833e-19       2.68833e-19       0.00000e+00
 129.5300000       2.68638e-19       2.68638e-19       0.00000e+00
 129.5400000       2.68444e-19       2.68444e-19       0.00000e+00
 129.5500000       2.68249e-19       2.68249e-19       0.00000e+00
 129.5600000       2.68055e-19       2.68055e-19       0.00000e+00
 129.5700000       2.67860e-19       2.67860e-19       0.00000e+00
 129.5800000       2.67666e-19       2.67666e-19       0.00000e+00
 129.5900000       2.67471e-19       2.67471e-19       0.00000e+00
 129.6000000       2.67276e-19       2.67276e-19       0.00000e+00
 129.6100000       2.67082e-19       2.67082e-19       0.00000e+00
 129.6200000       2.66887e-19       2.66887e-19       0.00000e+00
 129.6300000       2.66693e-19       2.66693e-19       0.00000e+00
 129.6400000       2.66498e-19       2.66498e-19       0.00000e+00
 129.6500000       2.66304e-19       2.66304e-19       0.00000e+00
 129.6600000       2.66109e-19       2.66109e-19       0.00000e+00
 129.6700000       2.65914e-19       2.65914e-19       0.00000e+00
 129.6800000       2.65720e-19       2.65720e-19       0.00000e+00
 129.6900000       2.65525e-19       2.65525e-19       0.00000e+00
 129.7000000       2.65331e-19       2.65331e-19       0.00000e+00
 129.7100000       2.65136e-19       2.65136e-19       0.00000e+00
 129.7200000       2.64942e-19       2.64942e-19       0.00000e+00
 129.7300000       2.64747e-19       2.64747e-19       0.00000e+00
 129.7400000       2.64552e-19       2.64552e-19       0.00000e+00
 129.7500000       2.64358e-19       2.64358e-19       0.00000e+00
 129.7600000       2.64163e-19       2.64163e-19       0.00000e+00
 129.7700000       2.63969e-19       2.63969e-19       0.00000e+00
 129.7800000       2.63774e-19       2.63774e-19       0.00000e+00
 129.7900000       2.63580e-19       2.63580e-19       0.00000e+00
 129.8000000       2.63385e-19       2.63385e-19       0.00000e+00
